Date,Player,Notes,Shoe Name,Points,Rebounds,Assists,Steals,Blocks,Minutes,Shoe Type
2020-01-01,giannis antetokounmpo,placed on IL with sore right shoulder,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sprained left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with toothache,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with back spasms,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sprained left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sprained right ankle,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with hyperextended left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sprained right ankle,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with right calf injury,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with NBA health and safety protocols,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with illness,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore left ankle,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore left knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with bruised right quadriceps,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with illness,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with right hand injury,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,giannis antetokounmpo,placed on IL with sore right knee,nike zoom freak 1,32,17,4,0,2,31,mid
2020-01-01,alex caruso,placed on IL with right calf injury,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with right hamstring injury,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with neck spasms,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with neck spasms,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with right hand injury,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with neck spasms,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with back spasms,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sore right foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with left wrist injury,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with strained right hamstring,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sprained left foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with fractured right wrist,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with bruised lower back,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with concussion protocol (out for season),nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with bruised lower back,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sprained right foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sore left foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sore left foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with illness,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sprained left foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,alex caruso,placed on IL with sore left foot,nike kobe iv protro,0,0,0,0,0,3,low
2020-01-01,anthony davis,placed on IL with bruised tailbone,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with sore right knee,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with right calf injury,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with strained right adductor,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with bruised right quadriceps,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with right Achilles injury,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with strained right calf / Achilles,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with left adductor injury,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with sprained MCL in left knee,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with sore right wrist,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with sprained right foot,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with right foot injury (out for season),nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with illness,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with sore right foot,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with stress reaction in right foot,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,anthony davis,placed on IL with stress reaction in right foot,nike kobe iv protro,26,11,2,0,0,37,low
2020-01-01,frank ntilikina,placed on IL with groin injury,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with groin injury,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with groin injury,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with sprained right knee,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with NBA health and safety protocols,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with strained right calf,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with illness,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with illness,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with illness,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with illness,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with ankle injury,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,frank ntilikina,placed on IL with knee injury,nike kyrie low 2,9,3,10,1,2,23,low
2020-01-01,jordan mcrae,placed on IL,nike kyrie 6,15,7,1,1,0,31,mid
2020-01-01,dario saric,placed on IL with sprained left ankle,nike kyrie low 2,4,1,1,0,0,14,low
2020-01-01,dario saric,placed on IL with NBA health and safety protocols,nike kyrie low 2,4,1,1,0,0,14,low
2020-01-01,dario saric,placed on IL with sprained left ankle,nike kyrie low 2,4,1,1,0,0,14,low
2020-01-01,dario saric,placed on IL with torn ACL in right knee (out for season),nike kyrie low 2,4,1,1,0,0,14,low
2020-01-01,tyler johnson,placed on IL with sore right knee,li ning way of wade 6,6,4,2,0,0,15,low
2020-01-01,tyler johnson,placed on IL with NBA health and safety protocols,li ning way of wade 6,6,4,2,0,0,15,low
2020-01-01,tyler johnson,placed on IL with strained left adductor,li ning way of wade 6,6,4,2,0,0,15,low
2020-01-01,tyler johnson,placed on IL with sore right knee,li ning way of wade 6,6,4,2,0,0,15,low
2020-01-01,tyler johnson,placed on IL with NBA health and safety protocols,li ning way of wade 6,6,4,2,0,0,15,low
2020-01-01,jaylen nowell,placed on IL with illness,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,jaylen nowell,placed on IL with tibia injury,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,jaylen nowell,placed on IL with tibia injury,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,jaylen nowell,placed on IL with back spasms,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,jaylen nowell,placed on IL with sprained left ankle,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,jaylen nowell,placed on IL with left knee injury,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,jaylen nowell,placed on IL with left knee injury,nike kyrie 5,12,2,0,0,1,15,mid
2020-01-01,brook lopez,placed on IL with sore back,nike zoom rize,11,4,3,1,6,30,high
2020-01-01,brook lopez,placed on IL with sore back,nike zoom rize,11,4,3,1,6,30,high
2020-01-01,brook lopez,placed on IL with back injury,nike zoom rize,11,4,3,1,6,30,high
2020-01-01,brook lopez,placed on IL with back injury,nike zoom rize,11,4,3,1,6,30,high
2020-01-01,khris middleton,placed on IL with sore neck,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore right knee,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore left ankle,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with NBA health and safety protocols,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with hyperextended left knee,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore left wrist,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore left wrist,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sprained MCL in left knee (out for season),nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore right knee,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore right knee,nike air force max low,13,8,4,2,0,32,low
2020-01-01,khris middleton,placed on IL with sore right knee,nike air force max low,13,8,4,2,0,32,low
2020-01-01,avery bradley,placed on IL with NBA health and safety protocols,nike kobe iv protro,18,5,1,3,3,30,low
2020-01-01,avery bradley,placed on IL with bruised right knee,nike kobe iv protro,18,5,1,3,3,30,low
2020-01-01,avery bradley,placed on IL with NBA health and safety protocols,nike kobe iv protro,18,5,1,3,3,30,low
2020-01-01,avery bradley,placed on IL with right knee injury,nike kobe iv protro,18,5,1,3,3,30,low
2020-01-01,jarrett culver,placed on IL with sprained left ankle,adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,jarrett culver,placed on IL with left big toe injury,adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,jarrett culver,placed on IL with surgery on right ankle (out for season),adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,jarrett culver,placed on IL with NBA health and safety protocols,adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,jarrett culver,placed on IL with sore right knee,adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,jarrett culver,placed on IL,adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,jarrett culver,placed on IL with illness,adidas n3xt l3v3l,10,8,5,1,1,32,mid
2020-01-01,julius randle,placed on IL with left thigh injury,nike pg 3,22,13,3,1,1,29,low
2020-01-01,julius randle,placed on IL with NBA health and safety protocols,nike pg 3,22,13,3,1,1,29,low
2020-01-01,julius randle,placed on IL with right quadricep injury,nike pg 3,22,13,3,1,1,29,low
2020-01-01,julius randle,placed on IL with right quadricep injury (out for season),nike pg 3,22,13,3,1,1,29,low
2020-01-01,julius randle,placed on IL with sprained left ankle,nike pg 3,22,13,3,1,1,29,low
2020-01-01,deandre ayton,placed on IL with sore left knee,puma clyde hardwood,16,14,2,1,1,31,low
2020-01-01,deandre ayton,placed on IL with NBA health and safety protocols,puma clyde hardwood,16,14,2,1,1,31,low
2020-01-01,deandre ayton,placed on IL with sprained right ankle,puma clyde hardwood,16,14,2,1,1,31,low
2020-01-01,deandre ayton,placed on IL with sprained left ankle,puma clyde hardwood,16,14,2,1,1,31,low
2020-01-01,deandre ayton,placed on IL with bruised right hip,puma clyde hardwood,16,14,2,1,1,31,low
2020-01-01,devin booker,placed on IL with NBA health and safety protocols,nike kobe iv protro,32,2,7,1,1,37,low
2020-01-01,devin booker,placed on IL with left hamstring injury,nike kobe iv protro,32,2,7,1,1,37,low
2020-01-01,devin booker,placed on IL with groin injury,nike kobe iv protro,32,2,7,1,1,37,low
2020-01-01,devin booker,placed on IL with strained left groin,nike kobe iv protro,32,2,7,1,1,37,low
